level_0,index,Unnamed: 0,reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language
12632,18102,18102,9810db7e-58b6-4c35-b358-27e432f35223,Tracking hasn't worked well since recent update,3,0,26.5.0.100,2023-03-06 18:29:22,,,26.5.0.100,1,47,en
8281,12341,12341,baba03aa-4e7a-4545-82c9-8b429a7f7a1e,Love to shop on Amazon it's great.,4,0,26.19.4.100,2023-10-11 15:33:43,,,26.19.4.100,2,34,en
13066,18647,18647,5401bf72-34a0-4b37-a0e6-f8ee5a319017,I always have problems getting my refund and they're customer service are always rude but I do get my orders if it's convenient for them I have an order from 1/12/22 and it's now 2/2/23 that I have yet to receive and I can verify with pictures,3,0,26.2.0.100,2023-02-02 03:49:42,,,26.2.0.100,1,243,en
6540,9678,9678,349243dc-d76e-4db7-9f85-991d93a8322d,App not working... runs slow then freezes and have to close app and start again as can't tap on anything or scroll through products.,3,0,26.21.0.100,2023-11-06 13:33:31,,,26.21.0.100,1,132,en
10163,15040,15040,1768f637-9a58-4ed1-bf37-ad3e7ab0a8bd,"Amazon is good but recently all of the icons except the home and cart icon work. If Amazon fixes this, I'll be happy with it. (UPDATE)➡️I have realized that only some devices have this glitch.",3,0,26.13.6.100,2023-07-16 15:51:38,,,26.13.6.100,1,192,en
8343,12459,12459,5c7ff18f-8c16-4328-b53a-4737815923e6,love this app! always works great and everything ships on time or early!,5,0,26.19.4.100,2023-10-10 13:03:50,,,26.19.4.100,2,72,en
8123,12043,12043,824642f2-35d4-477a-a9af-2445de379ff2,"I love Amazon, but the fact that it takes a ridiculous amount of time to take your money off your card when you order something is the absolute worst. It's been around long enough now that that should really not be a thing anymore. I say three days tops.",3,0,26.19.4.100,2023-10-15 16:19:16,,,26.19.4.100,1,254,en
3516,5107,5107,24e5f9a2-afb1-402f-9a8f-84620eccd8ef,"My prime isn't registering on the app, so I can't see prime delivery options.",1,1,26.22.0.100,2023-12-01 20:06:50,,,26.22.0.100,0,77,en
303,473,473,93685e1b-a63d-4adc-956f-8466b7a3cab6,"Good app, this enables you to browse a wide range of Amazon and third party products such as groceries and tech accesories and devices, prime video movies and kindle/ audible e-books and update payment information and subscriptions. There are FAQ sections to help resolve issues as well as filters available to narrow down searches to save time, such as price, brand, and product type. The only disappointment is not being able to make purchases as this has to be done on the website.",4,0,,2024-01-05 14:50:22,,,,2,484,en
14192,20106,20106,929de847-f5db-4534-bec7-5f97a84723a1,"Spanish notifications and emails: Since the last update, the notifications keep changing from English to Spanish all on their own. It will be fine for a few days, then switch to Spanish. However, when you click on them..the app is in English. I have gone to my notifications in my phone and app..they say English. I am not getting Spanish emails or notifications from anywhere else. I have already contacted support twice. Please fix the issue.",3,65,24.21.4.100,2022-11-24 23:38:22,,,24.21.4.100,1,444,en
15851,22413,22413,80a61d16-6420-43c9-825e-3b55a8d710d8,"Any time I find an item that happens to be in a different language than the one I normally speak, and I click on that item, the app switches the entire language of the app to match the item's language. I had to uninstall and reinstall the app to finally fix the issue this round. Sometimes I can find where they hide the language preferences, but if I back up at all, it switches again.",3,14,24.14.0.100,2022-08-11 20:06:50,,,24.14.0.100,1,386,en
10096,14958,14958,68f4e28c-e02f-4138-81da-083a3327f938,"Why is the search bar at the bottom? That's so annoying. Stop changing the layout of the app please! Just focus on improving colors, aesthetic, style, and graphics but don't change the layout!!",2,1,,2023-07-19 11:26:31,,,,0,193,en
4553,6635,6635,3dd92f57-d7aa-4d80-bc83-653dfa15e9a0,There are a few kinks like sometimes I can't scroll down. It also takes forever to open the lockers.,4,0,26.22.0.100,2023-11-21 11:07:39,,,26.22.0.100,2,100,en
15543,21899,21899,890a641b-91f5-4548-b85a-69c1e872a55f,Ordering is easy but getting your delivery is HORRIBLE ESPECIALLY WHEN YOU GET A TEXT SAYING DELIVERY MADE WAS GIVEN TO A RESIDENT??!! CRAZY CUSTOMER SERVICE!! Do not understand APARTMENT IS ABOVE THE OFFICE!!,3,0,24.16.0.100,2022-09-04 04:24:09,,,24.16.0.100,1,209,en
15253,21512,21512,c83f1528-6362-400d-b501-5a31f7b56667,There's no messing about is there v good .,4,0,24.17.0.100,2022-09-20 03:13:08,,,24.17.0.100,2,42,en
12041,17331,17331,cf83382d-4e8b-4f65-bc73-843050684c1b,"Either doesnt work at all or is far too ad motivated. Get a grip Amazon you are not as good by far as you used to be!! Having read the many other negative reviews I agree 100%!!! Get rid of it & stop trying to "" improve"" something which used to be so quick & easy to use.",2,1,,2023-04-17 10:44:24,,,,0,271,en
13527,19247,19247,bc6669a5-9f52-4ea2-bee4-eb25a6b03715,"One of the features that was hugely beneficial is now gone. Being able to send a self made care package to my kids, in one package instead of several was worth the prime membership, as they are only allowed 2 packages there in a certain time frame, now I can not get them everything they need. It is back to the other apps and services, unfortunately. I enjoyed the variety here, but it doesn't work for me now.",3,0,,2022-12-31 17:52:19,,,,1,411,en
1930,2847,2847,badd0c4a-44fd-4d5d-a374-270dbdb22d75,"There's a thing this app is doing where if I highlight some text, Amazon put ""🔍Amazon"" I hate it, uninstalling",1,5,26.23.0.100,2023-12-18 12:49:08,,,26.23.0.100,0,110,en
9473,14155,14155,1c1eae86-f17a-4dbf-9f27-98d524e3f8dd,Please add the Whole Foods code back in. Confirmed with Whole Foods staff this no longer exists and have to use the website.,3,0,26.16.0.100,2023-08-19 19:00:38,,,26.16.0.100,1,124,en
14724,20790,20790,4412b832-f427-43a8-9393-aafaf2ab2265,My messages keep changing from English to Spanish.,2,1,24.19.0.100,2022-10-22 18:19:52,,,24.19.0.100,0,50,en
7968,11779,11779,bb92823b-d304-49c2-86fc-da7b75607fbb,"I love this app, it's easy to use And very convenient.",5,0,26.19.4.100,2023-10-19 12:54:13,,,26.19.4.100,2,54,en
12372,17768,17768,faa13cfc-376e-4d2f-9aef-43569ffe9c7d,App is great. Make buying things easy....EXCEPT when i want to check my previous order list. It doesnt show sometimes.... just keeps blinking.,4,1,26.6.2.100,2023-03-25 10:11:05,,,26.6.2.100,2,142,en
15647,22035,22035,771bff44-c50c-41cd-adde-82bf807126fa,"Prime used to mean fast shipping, recently its been feeling more and more like my average shipping times are a week out or more. Its quite disappointing.",3,1,24.15.2.100,2022-08-30 22:29:07,,,24.15.2.100,1,153,en
14554,20576,20576,80ac1daf-b45b-4d9b-9511-13936e418986,I can't believe Amazon doesn't have a dark mode! Because of this I uninstalled the app,3,0,,2022-11-02 14:52:16,,,,1,86,en
2498,3640,3640,b5b5d7e5-b279-41b8-adb6-6b9c1fcddc81,"had to install this app to chat with customer service. It would be better if there's a button where you can just click on the app to see the msg with customer service, instead of clicking on the notification on my phone",3,1,26.23.0.100,2023-12-12 20:01:25,,,26.23.0.100,1,219,en
12988,18547,18547,c9bfe2e5-ca82-4e77-bccb-91f43a75cd18,I did not buy anything with this yet but one number of my postal code is missing. I enter that last number and it still deletes it,4,0,26.3.0.100,2023-02-09 01:01:36,,,26.3.0.100,2,130,en
3888,5667,5667,fdfed64d-22f6-4465-ad7d-95410094b2ce,I am so glad to be able to shop in this convenient way. I will use this method as long as it is available.,5,0,26.21.0.100,2023-11-27 15:36:31,,,26.21.0.100,2,106,en
8777,13226,13226,0c65f6a3-151d-4c06-a6db-73829d75fcd5,Remove that spalsh screen please ! You guys should know better than add a spalsh screen for prime days !,2,0,26.18.4.100,2023-09-27 14:11:46,,,26.18.4.100,0,104,en
6622,9786,9786,bfc10f4a-ba0d-4b71-b9e4-29741f7864f0,"Lagging extremely bad. Trying to find parts and other items, it gives you stuff not even close to what your working on or anything close to the category close to the item",1,0,26.21.0.100,2023-11-06 10:43:18,,,26.21.0.100,0,170,en
13309,18958,18958,53273517-0964-4bda-a23d-b420e2f49a3d,Wow!!!!!!!!! What an App!!! 🎉🎈🎊🎆✨️,3,0,24.11.0.100,2023-01-15 03:39:08,,,24.11.0.100,1,34,en
8270,12322,12322,3f4508e1-8c09-43c3-b8c2-3e6e3749244e,I absolutely love Amazon. I've had a prime membership for years and years. Love it,5,2,26.19.4.100,2023-10-11 18:02:33,,,26.19.4.100,2,82,en
3235,4664,4664,088b71e7-26cd-432d-9537-15889a9ae107,"Like the website, with less features and less functionality",3,0,26.22.0.100,2023-12-05 05:26:21,,,26.22.0.100,1,59,en
5195,7663,7663,5e0e36a2-a1d9-4357-a429-70f602ed21b9,"I was using an older version that had the search bar in the proper place. It suddenly became lagier than usual to the point I took a chance and installed the latest version. While Amazon has finally put the search bar back in the right place this app is insanely laggy as well, to the point it's unusable. It takes like 5 + seconds to merely switch between color/style options in a listing. I have a Pixel 3a so my Android version isn't the latest, but this is the only app that lags this badly.😖",1,326,26.21.0.100,2023-11-15 08:50:41,,,26.21.0.100,0,496,en
552,860,860,b3c01245-7f8d-43bc-98f5-9d66960bdb18,some deliveries cannot make it to the area.,3,0,26.23.4.100,2024-01-02 16:18:56,,,26.23.4.100,1,43,en
13056,18636,18636,a3690ae8-e69c-4c4f-a3e5-39d97fa9c9e8,Every time I go to Amazon shopping app. I keep getting a page that says something went wrong on your end. App is useless to me now. Why am I paying for a subscription when I cannot use the app.,4,0,26.3.0.100,2023-02-03 10:17:26,,,26.3.0.100,2,193,en
856,1305,1305,89e07db6-1024-43d0-b985-c4358a07fee7,"UPDATED@DEC2024: Very upset, amazon is refusing to publish a negative review i wrote for an awful product I purchased, sold & shipped by amazon. I've tried to publish & reword several times & they will not give me any specific reason why they won't post it. It was an awful product, and that's the honest truth. This censorship makes me very suspicious to buy any other product from amazon!! ******************************Favorite shopping app, im addicted!",2,1,26.14.0.100,2023-12-30 11:55:58,,,26.14.0.100,0,457,en
762,1155,1155,36f24a52-e94d-4ee3-bbc3-be7979acab4f,"Refreshing order status sometimes shows same item as ""Delayed, not yet shipped"" or ""On the way, but running late"" often changing back and forth on pull down to refresh ""Your Orders"" page in app. In other words status is a meaningless lie.",1,1,26.23.4.100,2023-12-31 11:20:02,,,26.23.4.100,0,238,en
15779,22268,22268,684433f6-1454-4b42-b0fd-f5223d4e72ab,"The log out/sign out and settings menu is no longer accessible ANYWHERE. says to click on the burger at bottom of homepage buts not there, only orders, shortcuts, wish list, buy again and profile (and its not under profile either)",3,0,24.14.0.100,2022-08-18 16:53:46,,,24.14.0.100,1,230,en
3936,5741,5741,fccf023f-56bf-408f-8502-780f35b196df,Cannot find the log out button.,3,0,26.22.0.100,2023-11-27 06:23:17,,,26.22.0.100,1,31,en
10320,15252,15252,52a12876-4b7b-4554-9da9-a2c27dd75d41,I wanted to by a tank top. It said $7.49. When I went to checkout it was $20. + tax. Forget that. And I have Prime. It was just a plain ole tank top.,3,0,26.10.2.100,2023-07-09 20:25:22,,,26.10.2.100,1,149,en
3196,4612,4612,4f183dd9-a9e6-4950-924e-d6c4305512f4,Got a new Prime card today!! Woooo Hoooo!!!!,5,0,26.22.0.100,2023-12-05 14:58:58,,,26.22.0.100,2,44,en
1681,2490,2490,24b18a1a-e35e-4e15-b5c7-aedf3416afc0,"How are you going to give me a 3 month free prime trial and then charge me the same month I got it for prime?? Absolutely ridiculous that I couldn't even get a refund from you. Have had this happen to family as well, I don't think I'll ever be getting prime again.",3,0,26.23.2.100,2023-12-21 01:02:57,,,26.23.2.100,1,264,en
11534,16701,16701,0032e7d9-0c47-4976-8207-9ef5a6cbaf6b,I don't really like the extra fees,3,0,,2023-05-21 22:45:35,,,,1,34,en
6426,9538,9538,5a70fcdc-e592-42cd-9404-e98479d70623,Usually the app works amazing but since the new update it keeps freezing while i am in the middle of a search. After a few times with it freezing an error will appear saying it crashed and will ask if i want to close the app or wait.,3,0,,2023-11-06 16:53:47,,,,1,233,en
2511,3658,3658,46f33043-9de2-4328-91de-d0b458af86af,"Amazon shopping for me is a game changer. As a disabled full-time employed person, having to go shopping on my only day off is a painful and dreadful task. Ordering most of what I need online and getting those products in a timely manner (most times the same day) is fantastic. The delivery folks are great. The mobile app is so responsive and I've never had an error. I have a great working relationship with Amazon. They have provided an excellent service for me since day one.",5,131,26.23.0.100,2023-12-12 17:38:49,,,26.23.0.100,2,479,en
8187,12168,12168,3619deef-8730-4ada-b1ee-5fbba54b5ff1,I love amazon it delivers the orders faster to its clients 😍😍,5,0,,2023-10-13 17:11:02,,,,2,61,en
12658,18134,18134,670a5cc3-0913-41e1-8384-4e38a15202ff,Slow and lots of payment declines,3,0,26.5.0.100,2023-03-04 15:38:17,,,26.5.0.100,1,33,en
7199,10499,10499,81d007b8-4b07-4b91-bb86-3bbdf08afa79,the app keeps crashing on my samsung a13,3,2,26.21.0.100,2023-11-04 16:27:02,,,26.21.0.100,1,40,en
16094,22830,22830,fb8c2b34-c147-4579-aab7-316ab7f53fb7,Bruh I got a package one day and the delivery driver threw the box at my house lol,4,0,24.4.0.100,2022-07-27 10:32:38,,,24.4.0.100,2,82,en
1769,2616,2616,6be5fc8d-532e-47a1-99e9-e15cd0cec19e,Love to look at all the items but when I do the filter from low to high the number of items get lower. Also when I'm looking for something specific it shows me everything I'm not looking for,3,0,26.17.2.100,2023-12-20 07:53:34,,,26.17.2.100,1,190,en
16619,23643,23643,059f088b-3390-4391-91c2-b8a36cf1d907,So far so good only 1 aftermarket turd but not any fault or problem with Amazon!! Very quick delivery always shows up before listed time dates estimates.,3,0,24.4.0.100,2022-06-21 17:50:36,,,24.4.0.100,1,153,en
13355,19021,19021,9adb5ac5-072b-4dc6-a035-3d15fbf4472f,"The app works very well, except for the fact that somehow even though my phone and all my accounts are set up in English, it keeps switching my account to French and despite the fact that I am bilingual, I find this extremely irritating. I have to reset my language preference multiple times a week.",3,0,24.20.2.100,2023-01-12 10:40:31,,,24.20.2.100,1,299,en
7662,11218,11218,25f2f462-d165-474b-8ec1-0d82b634dfca,I like using reward points for purchases. Very convenient.,5,0,26.21.0.100,2023-10-28 10:40:59,,,26.21.0.100,2,58,en
3320,4796,4796,a3b3d895-602c-452a-bd33-3d92d5eb3733,It's the more expensive version of the wish app,2,0,26.21.0.100,2023-12-04 02:34:28,,,26.21.0.100,0,47,en
14326,20280,20280,738c6645-8bb2-4fd1-bbf6-f6b1536bb0c7,Love Amazon I alwyse want to do online shopping,4,0,24.21.4.100,2022-11-17 02:54:46,,,24.21.4.100,2,47,en
11201,16297,16297,928761ed-774b-4bc2-ab4b-6880a0821375,Little bit complacated when it comes to free dele very and returns,4,0,26.11.0.100,2023-06-07 20:50:45,,,26.11.0.100,2,66,en
1333,1992,1992,333c1960-57a4-444d-a033-affded2a78ed,Good merchandise at the right price,5,0,20.20.0.100,2023-12-25 04:25:31,,,20.20.0.100,2,35,en
14807,20895,20895,1b0bb8fc-ff29-46dd-a328-e9c1bd4efd72,"Amazon is a one-stop shopping experience where you can find the best prices and have exactly what you want ship to you very shortly. A great company. I simply didn't give him five stars because the founder Jeff bezos is someone who's politics and personal lack of will to donate some of his trillions, and yes I said TRILLIONS OF DOLLAR towards the things that matter, like homelessness, mental health which leads to drug addiction which can often be a straight shot to homelessness.",4,1,24.18.2.100,2022-10-18 18:30:48,,,24.18.2.100,2,483,en
16178,22954,22954,a79fa4eb-1788-453d-9b45-2ce5bb8f24df,"A Pretty Good way to shop, If the product your looking for is not out. Nice to be able to pick it up at a locker. 👍🦋",4,0,22.22.7.100,2022-07-22 00:47:35,,,22.22.7.100,2,116,en
15127,21331,21331,b59341c6-d22c-4dd4-bba2-40b10f3cf5a1,"This service is getting worse from day to day, 24hr turn round is turning into three days and sometimes never turning up at all. I believe that for 89€ we are not receiving the service they say they are advertising shame on you Amazon. I have cancelled my Prime account as I get better movies from Netflix and Spotify is alot better music service. Thanks for a service that's deteriorated over the years.",2,3,24.17.0.100,2022-09-28 14:29:35,,,24.17.0.100,0,404,en
41,73,73,80f62abd-d9f6-4c8c-bcd7-561f0b2752ce,They are as bad as a company can be.,1,0,26.23.4.100,2024-01-08 11:54:36,,,26.23.4.100,0,36,en
7462,10850,10850,b412e43e-0d9f-47e7-80d6-9595ff6c63f3,"Love shopping with Amazon, fast delivery and alerts. Affordable/Competitive pricing!",5,0,26.21.0.100,2023-11-02 19:10:27,,,26.21.0.100,2,84,en
12514,17958,17958,ee1f8257-20c0-4dbb-b90c-f2ff37c72367,Please make a dark theme for this to toggle if wanted,4,0,26.5.0.100,2023-03-14 21:14:17,,,26.5.0.100,2,53,en
17242,24662,24662,befe60a4-7ff3-4ee9-a92d-7168a90719c5,I need bigger sizes and it doesn't have it,3,0,24.6.0.100,2022-05-20 15:42:53,,,24.6.0.100,1,42,en
1573,2338,2338,e4d994d0-33d1-40da-95e9-5510d0bec466,Hey Jeff 'gonna drop the ball and screw your xmas' bezoidiot... thanks alot.....,1,0,26.23.2.100,2023-12-22 01:31:23,,,26.23.2.100,0,80,en
3014,4363,4363,2eae30d7-3df1-4309-861e-362650e07dc6,"I like it a lot but there's a very Inconvinient bug. The ""my order"" page keeps blinking and to follow my orders, I actually need to check in the browser. There is no update that fixes it and I can't uninstall it since it's a ""system app"" on my Samsung. Fixe it please?",3,1,26.22.0.100,2023-12-07 11:25:53,,,26.22.0.100,1,268,en
3709,5406,5406,607edaef-24c1-465e-b7b7-dbcf384829c7,Stopped working on my Samsung tablet. Error says its no longer supported in tablets redirects to a browser. I blame Amazon for the lack of info regardong this issue. Amazon keeping a mouth shut inregards to this problem.,1,0,26.22.0.100,2023-11-29 12:44:26,,,26.22.0.100,0,220,en
17285,24724,24724,2d64f382-3941-4396-b80e-061b86beda83,I cant even goto home page after I selected my country and language it just crashes. I cant open it the second time fix it ?,3,0,24.9.0.100,2022-05-17 02:42:20,,,24.9.0.100,1,124,en
4733,6904,6904,b16c030c-88f7-4e80-8f84-d70e5af65921,"App no longer works on tablets, cleared app storage, reinstalled app seemed to fix . but nothing from Amazon about this. Amazon shopping search and filter is awful and makes shopping frustrating. The results include items specifically selected to NOT be in searches. This App has declined into an intrusive data miner and unrelated recommendations. hellacious and abysmal. App rated 4+ is bs. how then? Amazon forces employees to up vote this joke of an App.",1,259,26.22.0.100,2023-11-19 18:21:18,,,26.22.0.100,0,458,en
12921,18456,18456,39ddeb46-9d2f-4a29-aa75-d22804df23d4,"I'm downgrading my review because I'm frustrated that Amazon deletes items from my cart with no way to retrieve them from my smart phone or if I accidently delete them. Also, it's maddening to try and find all of my saved items. That's improved somewhat, but the app still sometimes freezes during a search. These problems seem weird for a company that wants you to buy their stuff. I can understand if they have to remove items if you have too many, but you should be able to retrieve them.",3,207,26.3.0.100,2023-02-14 18:52:02,,,26.3.0.100,1,491,en
11561,16733,16733,68e87e2b-1f3c-4241-8647-613983cc9eb8,"I like the app but there is a president bug, this 1 star review is to bring attention to it. On the DEALS tab, the [Watchlist] filter does not work. It simply flashes my watchlist for less than a second and goes right back to all deals. I am only able to to access my watchlist on my desktop/laptop browser. Minor inconvenience, I plan on changing this review to a more fair rating regardless if it's fixed but that'll be in a couple of months.",4,4,26.10.4.100,2023-05-20 00:49:22,,,26.10.4.100,2,444,en
15997,22664,22664,abb6d0fb-4163-4889-9ac5-8e5b0937dc79,Amazon is a good experience that allows competitiveness,4,0,20.4.2.100,2022-08-03 19:08:19,,,20.4.2.100,2,55,en
11685,16884,16884,cb3ad1b8-c0d4-40b4-b018-8c2483f678aa,My first time to use Amazon but I got the best experience and good items.👍,4,0,26.9.0.100,2023-05-10 21:26:54,,,26.9.0.100,2,74,en
8849,13354,13354,8c533dd8-31f0-406c-b297-fcde53dc77a4,"Very friendly app and easy to use. My only problem was that when I wanted to print an invoice for an order, I had to use the website, but it kept forcing use of the app which cannot accommodate this feature. It was annoying to have to uninstall this app, print the invoice from the website, then reinstall the app. If I had to do this regularly I would have knocked off a free more stars.",4,18,26.18.4.100,2023-09-24 17:56:27,,,26.18.4.100,2,388,en
643,986,986,6df766b8-dd71-4cc6-a259-d672e3e43567,Did not receive my order...was ignored by you when I inquired about it.,1,0,18.4.0.100,2024-01-01 18:52:34,,,18.4.0.100,0,71,en
10269,15186,15186,480decfc-7888-4785-b0e0-3b1ce8e3d060,"Please read this request @Amazon! Would be great if you guys can improve the reviewing page! Would be great if we can select multiple photos at once to upload to review. Not like one by one. Currently I have to push gallery, then scroll down to a photo, select one photo, then I have to push gallery again and select another one photo. Repeat. Its a hassle. And also be able to select folders as well would be very nice. Its really a hassle since I review alot.",4,16,26.13.6.100,2023-07-12 00:19:57,,,26.13.6.100,2,461,en
17375,24834,24834,2a39a1a8-f799-4238-a69f-ca4c6c803380,Don't used the fewer boxes options. I didn't get my stuff and now it says I can't get a refund on a phone case I never received,3,0,24.9.0.100,2022-05-12 19:53:08,,,24.9.0.100,1,127,en
16896,24096,24096,994faa4d-4fa1-4b12-8fdf-98a31d96de3e,Unless you know exactly what you want it's hard to navigate,4,0,24.11.0.100,2022-06-09 11:30:05,,,24.11.0.100,2,59,en
4155,6057,6057,65896d42-6886-4608-84e7-ae846e68d57f,Shopping is fun and even funner when you don't have to see anyone or talk to anyone,5,0,26.18.4.100,2023-11-25 02:26:10,,,26.18.4.100,2,83,en
6718,9899,9899,4ca292d7-f1ae-4b54-9043-3f6ef0b53355,"I cannot get my Amazon to open. I want to check on an order I am waiting on . What is going on. Can you please fix it. I use you all the time . Please respond. Thank you so much , it finally opened . I appreciate it.",5,0,26.21.0.100,2023-11-06 06:13:22,,,26.21.0.100,2,216,en
6777,9969,9969,362adc3e-edd0-4b75-9890-b3efe0f74970,"For being a company with almost $1.5 trillion in net value, you'd think they'd figure out how to make an app that has fewer bugs. But at least you get free paid 2 day shipping, and free paid other premium features from their other apps.",3,0,26.21.0.100,2023-11-06 02:59:33,,,26.21.0.100,1,236,en
3341,4832,4832,dd6a71e9-2d1d-4c0b-831e-e07fc5583cd3,"What did you do to the app? My cart is all messed up. It has things I didn't add, and it doesn't even show a checkout option. *Update: It's all back to normal!",4,0,26.22.0.100,2023-12-03 21:51:57,,,26.22.0.100,2,159,en
8683,13053,13053,23f78191-86d2-4c77-bcfd-01f3b98beea6,Amazon is awesome everything come on time and I love it,5,0,26.19.2.100,2023-09-30 14:01:27,,,26.19.2.100,2,55,en
7961,11768,11768,6117051f-b321-411b-b3ae-6a92327e5e98,"Honestly at this point, it's a gamble if I even get my package. Almost everytime, the package is incorrectly delivered or not delivered at all. It's becoming less convenient than just going to the store.",2,0,26.19.4.100,2023-10-19 17:45:44,,,26.19.4.100,0,203,en
10845,15895,15895,b624c418-b2e0-4c7c-8abf-6cfe0baa0ed4,"I don't like that the search bar is at the bottom of the screen, contrary to literally any site or business from everyone else.",3,0,26.12.0.100,2023-06-16 20:23:53,,,26.12.0.100,1,127,en
7873,11585,11585,0f47090e-4c4f-4e38-a471-bd632e78f738,You can just buy and it is cheap,5,0,,2023-10-22 16:38:32,,,,2,32,en
358,567,567,67319023-00d6-4064-b424-eee0388f3dfb,"Prices to high. Thier in competition with walmart to get every dollar on earth. Haha, Amazon, I found a puzzle I had on my wish list, cheaper including shipping. I can get my tylonal anywhere, so adding 2 dollars to the total. made you lose out on a sale..",1,17,26.23.4.100,2024-01-04 19:55:21,,,26.23.4.100,0,256,en
2169,3190,3190,8d0d2a94-4e90-4f9d-9a91-8bef670bfeb9,you can almost find what your looking for,4,0,26.23.0.100,2023-12-15 22:06:09,,,26.23.0.100,2,41,en
7316,10657,10657,53044e2a-4398-4ffd-955d-3a6b6071373c,"They keep making changes that make the app stall and freeze up, and make it actually not as easy or fun to use. It's far too complicated, and searching gives me stuff I didn't ask for. I actually hate the app, but love Amazon.",2,2,26.21.0.100,2023-11-03 23:52:04,,,26.21.0.100,0,226,en
10102,14965,14965,790024ac-a560-4d66-8dde-12f7d66dd6fe,Experience with it was excellent would recommend to all,4,0,,2023-07-19 08:10:22,,,,2,55,en
8956,13490,13490,a110b3bc-5792-43dd-8800-07495a2e0d02,App doesn't work randomly and shows nothing but a blank screen.,3,0,26.18.4.100,2023-09-18 16:01:53,,,26.18.4.100,1,63,en
7717,11308,11308,1a4af0fa-58fc-4e96-a003-ae614c88535a,it's addictive I need a AA class Amazon Anomalous LOL 🤣,5,0,26.20.0.100,2023-10-26 20:42:08,,,26.20.0.100,2,55,en
16522,23461,23461,d603a39d-cc04-4619-9dd9-f0aac556bab1,Not goid not bad My gifts always end up at my house instead of Oaklahoma where i send them. Doesnt mattet to straighten out same thing happens over and over,3,0,22.11.0.100,2022-06-27 19:38:33,,,22.11.0.100,1,156,en
10467,15438,15438,825b6cbd-43a7-4cca-a5d5-f4525d344a0a,"Amazon, sort yourselves out! I see you building brand new giant fulfillment centers all over the country, yet your actual fulfillment service appears to be getting worse. Late delivers are becoming normal even though you pride yourselves with these promises of 1 or 2 days delivery (which increasingly turn into 3 or more days.) It's getting old and boring.",2,0,26.13.6.100,2023-07-01 23:02:44,,,26.13.6.100,0,357,en
16870,24048,24048,b34c2ba3-889c-4c6f-ab12-0c5054a1cda2,"Love Amazon, the App is so easy to use & is just convenient for so many things you need",4,0,24.11.0.100,2022-06-10 11:58:37,,,24.11.0.100,2,87,en
10841,15890,15890,f9eb62c5-88a8-4341-8206-5ed169665970,The search bar moved from the top to the bottom. I would like to see an option to change it based on my preferences. I don't like the new change.,3,1,26.12.0.100,2023-06-16 22:44:51,,,26.12.0.100,1,145,en
7421,10790,10790,12bde460-d76a-4fbf-a89c-cd53fa8a9541,The last update keeps crashing it's very hard to navigate,2,4,26.21.0.100,2023-11-03 08:15:42,,,26.21.0.100,0,57,en
8370,12507,12507,6aa611f8-7944-4d45-a8ae-5ea711c6fe84,"Overall I'm very pleased with Amazon and their service. It does require a lot of research to find the right product for my needs, and it's up to me to sift through the reviews and information. Delivery dates and times are all over the place but usually the products arrive within a day or two of the estimated date. And yes, I'm a Prime customer.",5,2,26.19.4.100,2023-10-09 14:53:58,,,26.19.4.100,2,346,en
12161,17494,17494,c18c6d3e-41a0-4a72-bbb5-48be99d4217e,All I can say is it was an experience,3,0,,2023-04-09 04:49:11,,,,1,37,en
9667,14406,14406,43e2ccf6-6a15-4520-b710-bd9e5a3c89f6,"The app works just fine for me, however, I had to shut off permissions because I noticed that it was running my mic without opening the app. I did a force stop on the app and still nothing. Shutting off permissions was the only way to stop it. No need to have the mic running unless I'm using it.",3,1,26.15.0.100,2023-08-09 15:51:04,,,26.15.0.100,1,296,en
11261,16375,16375,c98b5cb6-e0d7-4227-a8f2-ef9856bb0e6e,"Broken on android 13 fold 4 phone, when I go to ordered, I see the last 10 items ordered, the rest is ""filter orders"" but when I use my tablet running android 12 the order page works properly, I can see my orders.",3,2,26.11.0.100,2023-06-04 11:33:24,,,26.11.0.100,1,213,en
2094,3083,3083,7218a886-bcd0-4d87-b837-3fce8662f577,"Was not told when the package would arrive and that it requires a signature, had a whole hassle trying to reschedule real frustrating",2,0,26.22.0.100,2023-12-16 16:53:00,,,26.22.0.100,0,133,en
808,1229,1229,eece2f75-c0ab-44d0-bf7d-03e287b909ca,Ik the c ock wobblers don't really care bc there money hungry but it's embarrassing temu is more responsive this this dumb a s s app id change the size of something i wanted and it would lock it to where i couldnt even add to my cart?,1,0,26.23.4.100,2023-12-30 20:37:24,,,26.23.4.100,0,234,en
13603,19349,19349,3921f3c2-5b6e-41bd-a845-f7978aab5c9e,"It works and functions decent, search bar is not always relevant, the main problem if it won't let you use giftcard and get free shipping even if you qualify, and overall the giftcard system sucks, but it works!",2,3,24.22.0.100,2022-12-27 12:38:08,,,24.22.0.100,0,211,en
8734,13147,13147,f0b087c7-9d78-4b62-a671-3862f5f520c9,I do enjoy & truly appreciate Amazon along with there customer representative's.....absolutely awesome experience everytime.,5,0,26.18.4.100,2023-09-28 23:36:18,,,26.18.4.100,2,124,en
15927,22552,22552,c261d364-807c-407a-b4dc-532ddebea0c6,Is an ok app . It could be better an little faster,4,0,20.19.0.100,2022-08-07 17:54:36,,,20.19.0.100,2,50,en
