reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,Language
f42eff01-0dba-4f10-b834-1dfece16b437,Paul MacEoin,https://play-lh.googleusercontent.com/a-/ALV-UjVbIod8HnIS7Tu1mJdREhPX5xUcV_XXsQyrrJmtYUGJrAE,App often forgets where it was when I go back and forth between a couple apps. Would also sell a kidney for a dark mode. Amazon seems to pride itself on its original 1990s design language.,4,15,28.2.2.100,2024-02-10 09:01:10,,,28.2.2.100,2,en
7ad6ed2a-0f18-46d2-a168-a7cc30ded612,Marley G,https://play-lh.googleusercontent.com/a-/ALV-UjVlKBHxSXzW-qQCbhZECP3qRRU0p-KmFtUPTPz8ZXTz-WU,"It was nice while it lasted. Their customer service agents; real person and both AI BOTS will lie constantly regarding what they now call ""Delayed Shipping"" practices, it's pretty strange. Like, tell me your company is racing towards the grave w/o telling me.... RIP Amazon .",1,1,18.17.0.100,2024-01-20 02:39:46,,,18.17.0.100,0,en
9d09b003-f3d8-4285-8c88-0e1856845090,Shanika Martineau,https://play-lh.googleusercontent.com/a/ACg8ocKgqeHvuAy-GCWlctg8j0B4hw-fTUNC1SdCgkYj7jYp=mo,I mean it's not bad but the toys are always in use,3,0,,2024-01-10 16:17:33,,,,1,en
9d0f6987-87b6-4e24-aa9d-c23b38962aa9,Emily Stone-Zipse,https://play-lh.googleusercontent.com/a/ACg8ocJBHtfTyybnVP2UkbQ1MTfB9V5wMLVAr7ttG1p7EEWE=mo,I can't see my orders. It won't load at all. Been this way for sometime now.,3,0,28.3.0.100,2024-02-16 00:36:56,,,28.3.0.100,1,en
942d50a5-3333-4b28-9891-2543be0ece5c,Jaketheamazzing HD,https://play-lh.googleusercontent.com/a-/ALV-UjV74zkSyFwDyV2dNCAU8xoGaT8UPVZWJAOF3tLt4FXRzQc,If I could give 0 stars I would it does not let me make an account and it crashes,1,0,28.3.0.100,2024-02-19 02:04:47,,,28.3.0.100,0,en
4c72c79b-e01f-4f97-9926-9f8d96eaee0a,Daniel Sierra Millan,https://play-lh.googleusercontent.com/a-/ALV-UjWBcVPbh1-BzaW1hYH3455AcD-NGFlzvbg5WPu5RL1wJQ,"The products are wonderful, but the sending process and return are a nightmare. The most recent orders I placed on Christmas period, none arrived or arrived incomplete and damaged.",4,0,,2024-01-27 18:34:58,,,,2,en
f4a8eccc-33d9-419c-9e29-6e7cf89d2252,Emma Trujillo,https://play-lh.googleusercontent.com/a/ACg8ocLDqdAvZ8nntedHiB33wxNom4GNfTk1MfaxH_dRmzfy=mo,I like the app but it's not letting me back in 7 out of 10,3,0,28.2.2.100,2024-01-27 01:22:44,,,28.2.2.100,1,en
7183a900-7406-4f56-8d96-36e2c7ea770e,Larry Angeles,https://play-lh.googleusercontent.com/a-/ALV-UjUJopq1NdYvVcWTmzOMi90lU1UnSxyknNPZ8E_9IB6ac0LN,I can't use my Google play balance always only unites state can use it bu I'm here in the Alaska usa now why you don't it allow me to use it,3,0,28.1.0.100,2024-01-24 00:43:52,,,28.1.0.100,1,en
863e1d0b-e328-4ce6-9773-4f8129666a64,Terry Renfroe,https://play-lh.googleusercontent.com/a/ACg8ocJ4UlmcXft4X0EqibrvS2aO_ns8-KmGUf0SEpzQZ-Q=mo,Easy to use. There are so many choices. I like it.,5,0,28.2.2.100,2024-02-01 19:02:51,,,28.2.2.100,2,en
214aec01-2eeb-4055-8556-bdb190015432,Terrell Grant,https://play-lh.googleusercontent.com/a-/ALV-UjXVYBYSz29UlXVxyZgPvV-opOkw2QbrwezF2-Bk94K2t4kH,"Buying is better, good for tracking, works well.",4,1,28.3.0.100,2024-02-11 08:39:43,,,28.3.0.100,2,en
21020abd-27a7-4680-b3ca-5612486f5d50,Dylan Hernandez,https://play-lh.googleusercontent.com/a/ACg8ocIajwDCRupwqY45Gut5zLvNAw70yWwoFv_v9jfoY0zv=mo,Terrible customer service when living abroad,1,0,28.2.2.100,2024-01-31 15:51:41,,,28.2.2.100,0,en
63bef25b-083f-46c3-8d28-877d8b4526ac,Rachel manis,https://play-lh.googleusercontent.com/a-/ALV-UjUbZ622933A_9pI981pWoTmu39QwHZGSaGKy9TcYeMidBck,love this so convenient update since last update it freezes or simply closes on me. Hopefully this gets addressed soon and fixed,5,0,28.1.0.100,2024-01-12 21:31:09,,,28.1.0.100,2,en
91eb47b3-b0bc-4641-9a8f-3dba1a406b5a,Jordan Washington,https://play-lh.googleusercontent.com/a-/ALV-UjWpHp6igpTpJBxfKcG7Od9_bIRXaAW6A53JgPCic_xcMrE,"Since the latest update, this app continues to freeze or crash, especially when trying to use the ""view in room"" feature.",1,0,28.1.0.100,2024-01-14 17:26:37,,,28.1.0.100,0,en
aa039309-8512-4b73-bd12-e896a43e41d6,Unsystematic,https://play-lh.googleusercontent.com/a-/ALV-UjURaXOxE20fz1-c10CLKNDpvWAL49MiwAzclN7nkYaK4r4,68 permissions and 1 tracker in my virus software. Vulnerable and prone to hackers,1,0,28.2.2.100,2024-01-26 22:08:26,,,28.2.2.100,0,en
3373f0ab-bf54-402c-ac5f-64acce04334b,Alex Wise,https://play-lh.googleusercontent.com/a-/ALV-UjXmE0-byJmx_76e4YUyXAFdWGtiN1900ZocEECpmt2PowX9,Amazon is my go to for everyday shopping needs!!!,5,0,28.3.0.100,2024-02-12 03:04:25,,,28.3.0.100,2,en
da524520-5821-4850-a11b-18ebed8a1bcd,Renee Long,https://play-lh.googleusercontent.com/a/ACg8ocJjSu7CJZuz-L_DnZNdKqEs68oAzPpB4_BlY4TCfTeA=mo,"The update to the app is not allowing syncing across my devices, no notifications on deliveries either. Very frustrating!",1,0,24.22.0.100,2024-01-20 08:40:59,,,24.22.0.100,0,en
c9c2fa1f-05c2-4924-92fa-d7c78829ac82,Gamer playerdude,https://play-lh.googleusercontent.com/a-/ALV-UjVGtiknOp0RR5Z-R8VujsTtBSfddtugKaYsxY26ydYV0Nae,I LOVE THIS APP BEACAUSE MY ORDER ALWAYS COME 1 DAY EARLIER ITS JUST SUCH A GOOD APP I LOVE THIS APP AND YOU SHOULD SHOP THERE SUCH HIGH QUALITY ITEMS,5,0,28.1.0.100,2024-01-24 14:22:56,,,28.1.0.100,2,en
fc7dbed2-dffe-411a-9be1-4d312f83dbb0,Tbarak Alaa,https://play-lh.googleusercontent.com/a/ACg8ocIZBTCvObs7k1DxFVx01tJ428un8QGXqx1NWqFL6fod=mo,I advise no one to carry Amazon because it does not deliver orders correctly,1,0,26.20.0.100,2024-01-14 06:12:24,,,26.20.0.100,0,en
ecaf8081-0fe7-4e4b-8020-2b899366876a,Antonette Guzman,https://play-lh.googleusercontent.com/a-/ALV-UjVYbp-AuRqUjsvu1nSzPoN0JizniuGG20Dci_D1B812bNt4,"The delivery service is awful!! I hate ordering from Amazon! I Never get anything on time! This app is ridiculous. It never seems to work right or late updating me that my stuff won't be here in time!!! I've been waiting alllll day for my daughter's new unbrush, and at 9:33 p.m., it finally updated me and told me it's back at the warehouse that is in town!!! I should have driven to the facility and got it my d@mn self!!! Can't stand this conpany!! 😒",1,1,28.1.0.100,2024-01-23 02:56:56,,,28.1.0.100,0,en
31134768-1ee6-4691-98f8-439358ee8216,spittinpigeon,https://play-lh.googleusercontent.com/a-/ALV-UjWRMvfWti2oECspo6AbsmxiJxMFFA5SGWFoJltUFE1k2g,Obviously they have enough money to make a good app but.... They didn't. Because they don't care. I'm glad temu is stealing business. Amazon app is trash.,1,0,28.3.0.100,2024-02-17 16:53:19,,,28.3.0.100,0,en
a05a7dca-5a7b-4674-9aa4-53547b3f377b,Chelsea Gomez,https://play-lh.googleusercontent.com/a/ACg8ocIvUhKkTwR5KC7e4VfztT5DbU8D0Gf4AB8aFSV7VYve=mo,App keeps freezing and closing when viewing items in room,3,0,28.1.0.100,2024-01-16 14:48:58,,,28.1.0.100,1,en
43d83d9d-3279-4891-a49d-654e43b32996,Chapy “Chapy”,https://play-lh.googleusercontent.com/a-/ALV-UjUuO8uh63AG9DD5JvBvn1JDLzIMxIoxO91NaMdbFBNnpQ,"i like the convenience, but wish the shipping was what it says it will be. I am shocked when it arrives on the original scheduled date. Sometimes I wonder why I pay for prime. I should get a refund of what I would have paid if it does not arrive on time.",3,0,28.1.0.100,2024-01-17 01:56:08,,,28.1.0.100,1,en
5a939da5-d1d2-42f0-907a-c0eb9a0bad81,Olivia HernandeZ,https://play-lh.googleusercontent.com/a-/ALV-UjV5AZeernV9bA1miQLs8-E-Zcmh6aHm7Fyihduo7DhZAg,Even when I sine in it kicks me out 3 stars for you And it takes a long time for the order to get to your house and it is so expensive I bought something for $2 and the shipping was $6 and it gets to my house late I don't think this is a good app and I could not find anything I liked on Amazon and I looked for something on the app but something else came up this is just a bad app for me if was you I would not be downloading this app it is just bad not trying to be mean but I just hate rating:2/5,3,1,28.2.2.100,2024-01-28 01:35:17,,,28.2.2.100,1,en
60fc8646-67ee-4b14-bba9-12ddbd568cc0,Dan Lowes,https://play-lh.googleusercontent.com/a-/ALV-UjW_m5_zTLZIly-0gR8UBGN6r9g5H6anYpYGDlIK_oeD_2E,why does it have to be so hard adding or taking off cardd,3,0,26.23.4.100,2024-01-10 20:40:36,,,26.23.4.100,1,en
aa43bdac-8814-43f7-b9be-34f07c41ee9b,Elsa Einstein,https://play-lh.googleusercontent.com/a-/ALV-UjWoK8yiF7P9kACepHmEmH37DRFDuyKsfjdkvw74TGR95k4,"Have no issues. Works great!!..luv,luv it!!.. very secure too❤👍🏻💯",5,0,,2024-02-05 00:47:56,,,,2,en
eaf94423-aa5b-4608-8072-c2f36e97bc67,Rita Peacock,https://play-lh.googleusercontent.com/a/ACg8ocLQjX-zj6RxiukAe66cef-K4tBASC8pCw5CTosFl7ye=mo,amazon watch what you order. problems with many companies,3,0,28.1.0.100,2024-01-27 01:43:25,,,28.1.0.100,1,en
1256f788-0dac-4333-9ef2-c00d308d3778,Dustin (Mr6ix),https://play-lh.googleusercontent.com/a-/ALV-UjV7Ex0VWNZxB-nywIXMq0aMoTucYFw0po-I6jTEtz0WLmw,Lots of my packages don't arrive or I will receive other people's packages. Going to cancel my prime and stop ordering until that gets figured out. Other then that it's a decent shopping app.,3,0,28.3.0.100,2024-02-13 12:53:06,,,28.3.0.100,1,en
a1a919de-cf76-474d-afea-5b33f143b789,RAFAEL CHAVEZ,https://play-lh.googleusercontent.com/a/ACg8ocKxPjRPugh-SA7CLbs8_wRoIqGxKQbus49NMBb3MrKx=mo,"Purchasing, exactly, what I need at any time of day is great.",5,0,28.1.0.100,2024-01-19 11:09:37,,,28.1.0.100,2,en
f94c9eb4-674e-4d2d-b11d-9a443bcadcef,Roger Hillson,https://play-lh.googleusercontent.com/a-/ALV-UjXaPVE0hGffM9pFabciEqRE50WX_eyA26Si5ni2sDKL2d9b,"This app's scaling makes things way too big on my Fold, especially on the Orders page.",3,1,28.1.0.100,2024-01-25 11:44:56,,,28.1.0.100,1,en
128eef15-a565-40c4-9a18-4e1762f1601c,Rinkuben Patel,https://play-lh.googleusercontent.com/a/ACg8ocJoETASP47z-aXK_F3AfydStJ3pVw1q4skfmhFkB69I=mo,They did not deliver my son ronaldo jersey and said it will be delivered at Sunday 10pm and it never came Sue amazon,1,0,28.3.0.100,2024-02-11 22:04:40,,,28.3.0.100,0,en
a1843ef5-a98c-40fd-b0d2-cc3b51187fa6,Shawty Red Hall,https://play-lh.googleusercontent.com/a/ACg8ocIVESNDPSfclrb82huinBITuprJONTIunQxCFC6hwP1=mo,"I Love Amazon Shopping, So convenient and right on time!",5,0,26.23.4.100,2024-02-13 02:19:57,,,26.23.4.100,2,en
152f96df-dedb-41ef-96c2-b03c3d9242ed,Dianne VanHuss,https://play-lh.googleusercontent.com/a/ACg8ocJJemYynfooYKY4j3glSvvR9qfPEs316jxKbeVbK7jV=mo,Everything I have purchased from Amazon has been perfect. There return policy is great.,5,0,26.7.0.100,2024-02-06 02:20:01,,,26.7.0.100,2,en
18584d36-2990-4fad-b5ce-7abd9da531a3,Dr. Mohamed Ahmed Abdelmalek,https://play-lh.googleusercontent.com/a-/ALV-UjVJAouu4IblCV0nnldi5yAElnI3TsZy7vUQ82nUn4VnqQ,"From top app to the worst app ever, unfortunately. After years of ordering, this will be the last one. And i didn't complete it and i won't.",1,0,,2024-01-17 04:05:44,,,,0,en
5df6cc74-13ef-4e3a-878e-9808f5f28b49,Katz4Lif,https://play-lh.googleusercontent.com/a-/ALV-UjX7LFuHEN04wcWP_PT9tNESMFZiS1Mh9xnWZwzllk1_wpQ,Don't want this app on my phone. My original Amazon account has been compromised for the last few years and am still trying to fix it. So I diffently haven't ordered anything anything or sold anything or my business account in years if there has been any activity. No need for the app but play store will not let me delete the account it's an imposter app I want off my original phone. Not another phone mirroring me.,1,0,24.3.0.100,2024-01-22 02:29:54,,,24.3.0.100,0,en
0f74e638-74ae-471c-a0ef-98dcbe9c5fa1,Joan Sowles,https://play-lh.googleusercontent.com/a/ACg8ocKi_7FpnKmm87fFR7kZ0vXrx1Yv_bOqXG8b0jPW0xO6=mo,"Love buying stuff on here, especially books. Great deals.",5,0,28.1.0.100,2024-01-14 15:17:48,,,28.1.0.100,2,en
0ad2b319-ea66-4292-a18f-6b0f2ad9c08d,Ricardas Narkus,https://play-lh.googleusercontent.com/a/ACg8ocIdSQM_BcuwRlbwIUnU_26duxUvh0qcuR_EpWUCHwSl=mo,"good shop. good prices, quick delivery, good service",5,0,28.3.0.100,2024-02-12 06:10:09,,,28.3.0.100,2,en
3e303f60-a130-434e-b741-d1c803f846c1,Daniel,https://play-lh.googleusercontent.com/a-/ALV-UjUa4TEieFHWBe1iAURDY2hC2De1_T-7sAtauTNFygYjCX4,"I can't write reviews anymore! Everytime I try to hit post, or after I add a photo - crash! My review never even goes through because of this. Your app sucks. Now I have to use the browser. Please fix this AND also add a draft/autosave for later feature when reviews automatically get disrupted by a crash/accidentally exiting out.",1,5,28.1.0.100,2024-01-18 03:31:12,,,28.1.0.100,0,en
dac2e154-187b-496f-bdf2-d9ec7a46e700,Kyle Boyer,https://play-lh.googleusercontent.com/a-/ALV-UjXDHFTDHGes07y53ODlTO46ukhjDcXHx-KCXEKi75WqSRY,"Look I love Amazon but seriously, STOP MOVING THINGS AROUND! I know you're trying to make things more user friendly but you had something that worked in the last update so you should have stopped touching things. Constantly changing UI doesn't actually make things user friendly especially when you know where everything is at. Now I have to waste time relearning where everything is at. You should know better...",3,4,28.1.0.100,2024-01-19 11:17:18,,,28.1.0.100,1,en
6062bf09-9941-408c-bcfb-e16d8d3cff6f,tony petro,https://play-lh.googleusercontent.com/a-/ALV-UjVMRw2asHzxkWMaqTf4w2KbFiRbdpUBSkpO_rWrnItg1v_A,"I love amazon, BUT, Reviews all contain other products. Nearly every great reviewed product is artificially inflated by a random mix of products also included in the review section. Example: I'm looking for a rodent repellent, there are reviews for pullout organizers, and other miscellaneous items. Huge flaw in the review system.",3,1,28.1.0.100,2024-01-21 12:45:55,,,28.1.0.100,1,en
729a3526-f0a4-44d2-85f5-502f44ecb489,"danaefvffhzh,vfzbgjcfhdh fudge v boston",https://play-lh.googleusercontent.com/a/ACg8ocLW4RTvDap8n44xB3EgsWnt5g9cSpiuqDArTZlsyoNs=mo,I love shopping at Amazon prime my merchandise comes when it says it is coming & Amazon delivery drivers take pride in their work by delivering on time with packages in great condition,5,0,28.1.0.100,2024-01-12 15:32:33,,,28.1.0.100,2,en
1bd7bdbf-d5ce-49b1-9a58-ae3d520a1264,Carol Ann,https://play-lh.googleusercontent.com/a-/ALV-UjWfuZVlHOXV5XlDdvocbYoCz-L2C18Y0HTx5aR9GQi2JqE,Your delivery services have gone to hell in the last 6 months. Your 'prime' service is not always reliable anymore. What happened to Amazon to make their services suffer like this?,3,0,28.1.0.100,2024-01-23 23:55:30,,,28.1.0.100,1,en
38d1cde9-f714-41a5-b717-d5d74ca45dc1,SnowDog,https://play-lh.googleusercontent.com/a-/ALV-UjWyskAfFja1L7SdPgeYEr7Q9SHGHaNsOLWzv3LuuTw5ySU,Horrible. They have gift cards to purchase with but you have to add a debit or credit card for no reason. Don't have a pay with giftcard option if it doesn't work horrible company horrible app.,1,0,,2024-02-17 12:34:40,,,,0,en
38ccbb18-2e50-415f-8ef1-187e425a455d,Ed Fromm (Special Ed),https://play-lh.googleusercontent.com/a-/ALV-UjV1iK2BPrxEMCaO8ucu31Gkv6fdmH7J85ZK58AHccAWYg,Can find anything... anywhere a very unique site,4,0,,2024-01-10 02:38:40,,,,2,en
3582e00d-fd21-426a-b3c1-21fe5c229e7f,B L,https://play-lh.googleusercontent.com/a/ACg8ocKa5oTpfJgHtXuRRbvUhpkVW6nRFNwoH6Niou2LocvR=mo,Should be able to set specific dollar filters just like on a browser. Still... Makes my life e easier.,3,0,28.3.0.100,2024-02-12 18:22:36,,,28.3.0.100,1,en
6a1ebc7d-9302-4d52-abc0-e1171ee5567c,Tommy Le,https://play-lh.googleusercontent.com/a/ACg8ocICaWnECOCHwMFfkuEvH0WK1UKYahzyxioVBnbJYd-0=mo,"It's gotten a lot slower on my devices, especially when you're on a product page and try to select a different variant of the product. My device loads the initial product just fine but clicking on a different option takes forever.",3,1,28.1.0.100,2024-01-23 12:15:53,,,28.1.0.100,1,en
899e845c-a94d-4315-a798-97fcfcf4c385,tomiko colato,https://play-lh.googleusercontent.com/a/ACg8ocKlZJLbwPhg6cbgGn4wUgDVgewzYIHWKRgRRAfWznVs=mo,Amazon shopping gives you ability to get the things you need and want while you stay on the go,5,1,26.23.4.100,2024-01-10 13:22:56,,,26.23.4.100,2,en
19c7d1fd-18ba-4bb4-9600-55e2ef3a2918,Todd Rosenthal,https://play-lh.googleusercontent.com/a-/ALV-UjUZLcrxRNZEhWIGVqj2EJ1GyJHD6WrSw6__EO-z4lw7iE9o,"Thanks for fixing the search location as the top is way better, however, now on my Galaxy S23 Ultra if I use the 'Does it fit' feature to use the camera and place the item in my room, the app crashes as soon as the item is placed on the camera view. This happens every single time. I have uninstalled, rebooted, and reinstalled and it still has the same issues. When I place the furniture in the view, the Amazon app totally crashes.",2,157,28.1.0.100,2024-01-17 13:53:59,,,28.1.0.100,0,en
56d64630-d676-4ca5-a3ba-9ddee4b026da,Sexyluv B,https://play-lh.googleusercontent.com/a-/ALV-UjWpnQXtyxS3aLJ1VKmDqbr_NphMmEd3SooPhLzTTA5SykSw,I love Amazon the only way I shop now🥰,5,0,28.1.0.100,2024-01-17 08:14:25,,,28.1.0.100,2,en
ad7746f8-c137-4fd8-82ae-7c91ade1b022,L,https://play-lh.googleusercontent.com/a/ACg8ocLiBpVyv_2CaXCVtczXJSKgU1FdP_yV6pRT7w7nm6xc=mo,"Mostly good and very convenient, especially for the housebound. Returns have been made more disabled and housebound friendly with the home collections option. Customer services needs improvement like many others. Delivery drivers can upload their photos but some 'hide' that it's very damaged to the back or bottom. They not only should be given extra bags and courtesy apology notes to put damaged packages in but Amazon should allow customers to upload their own photo of the damaged delivery.",4,16,28.2.2.100,2024-01-31 12:54:41,,,28.2.2.100,2,en
768017b4-1727-40db-a644-e59ba67e0cb4,Tan-li Hsu,https://play-lh.googleusercontent.com/a/ACg8ocLdZVQ-BldkzBpze4-Dn3OEAVxwZjfT8pP11O8KiFJ8=mo,Doesn't let me upload pictures to my reviews after the most recent update.,3,0,28.3.0.100,2024-02-09 19:57:20,,,28.3.0.100,1,en
96044541-eda2-4bdb-968d-3dd3fd33ade0,Christopher Michael Matthias,https://play-lh.googleusercontent.com/a-/ALV-UjUbKVqzmWIUSnXI9atLr44tQTGOnuohmNOEGWgSdCQHzEZZ,"Free ""next day"" shipping, meaning three days later, and as one of the perks of a Prime membership was Prime Video... Well, Video now has ads, and now we can buy from the same place Amazon ""independent suppliers"" do, for far less, with just alittle bit longer shipping time; Temu. A Prime subscription no longer holds the value it once had.",3,1,28.3.0.100,2024-02-15 04:01:33,,,28.3.0.100,1,en
b3329d0e-9d12-479b-865c-bbc6e5723a4b,adi cobaj,https://play-lh.googleusercontent.com/a/ACg8ocJEf_HZ1BgCb07Gq0r8_1CbezwasACnxCKzJYLGzvDZ=mo,"The best delivery service, Specially on prime",5,0,28.1.0.100,2024-01-13 05:31:05,,,28.1.0.100,2,en
5a514a31-f4f7-419e-9e24-7844157067bd,Brenda McCarthy,https://play-lh.googleusercontent.com/a-/ALV-UjUZsj1YOkFIcslNEBEwfikaAP_FLq4fIA53ABDcV7q_-g,"Shopping is easy and so is the payment. This is so much simpler than standing in line waiting, or trying to find someone to assist you, and so much faster too.",5,0,26.23.4.100,2024-01-09 21:29:36,,,26.23.4.100,2,en
046ee523-4845-446e-8180-98ec3bcebb92,danny Cobb,https://play-lh.googleusercontent.com/a-/ALV-UjWp2704lcQLgjkJJx1Ni1T258ei-frT5MUCxA7RvmE0vgo,I love shopping on Amazon but I wish Amazon told me the total price before I proceed to checkout and I mean the shipping prices like click a button that says add shipping price to find out the real total cause the total you give me is never the real price,3,5,28.3.0.100,2024-02-14 12:22:20,,,28.3.0.100,1,en
4c27483e-7aea-4232-8307-e04e19561d71,D C,https://play-lh.googleusercontent.com/a-/ALV-UjWhI9ClHScK1WvoEwEiwUzv_9yTByMyA5MXE7VKy36ZSkI,App is ok. Could be a little easier to navigate and contact support.,3,1,28.2.2.100,2024-02-06 22:27:11,,,28.2.2.100,1,en
d1b68dd7-e66b-42bc-af04-aecc8e4bd919,The Delosky Family,https://play-lh.googleusercontent.com/a-/ALV-UjWTquLOgW4JL4KaNvLkuKjsNZnSLiKkOt9DT21BuO2dCA,Cannot filter for Archived orders like you can on the web. Should be a basic functionality of the app.,3,0,,2024-01-09 09:14:24,,,,1,en
628ddfee-2ddf-460d-ab30-390a3e6ba5c0,Brian Swann,https://play-lh.googleusercontent.com/a/ACg8ocLpUkSMNBgOIfdVvBBOUOCpWTjt2jTUxiz8RIep_40O=mo,"My Favorite Shopping App, 10/10,🦢👍",5,0,28.3.0.100,2024-02-17 00:46:36,,,28.3.0.100,2,en
a1f47f4a-74ac-46e5-adad-6e84ce9ce512,Lisa,https://play-lh.googleusercontent.com/a/ACg8ocJ4vZK318PHM0AWsUYgmRaPhRUPK7Exiurxh-ehUTld=mo,dose have stuff but not things that I like,3,0,,2024-02-02 13:05:10,,,,1,en
a5b5e7a2-e849-4c25-ba77-d87925077bfc,Bersain Jacinto,https://play-lh.googleusercontent.com/a/ACg8ocIJ05_DOknLsghLAFbSAIP82GVvYOdsXsm7seVJgdCF=mo,"Useless app, never using it again. Temu is way better!",1,0,28.3.0.100,2024-02-13 11:45:06,,,28.3.0.100,0,en
9a6a757c-8187-43e1-a533-aefc1ce1370d,Bill Chandler,https://play-lh.googleusercontent.com/a-/ALV-UjWVfkYinf3ndnZ6yDWyoraYmhAuhF2x987toraijlLQwmU,Something has happened recently on this app. Items already received are showing in my orders to be delivered next week.,3,0,28.1.0.100,2024-01-13 23:34:49,,,28.1.0.100,1,en
383e00ad-c86e-416d-9253-776ee2d44b97,Change from within,https://play-lh.googleusercontent.com/a-/ALV-UjW6SXLIyCR-s9sYm8pmGBtFtKeggrJL4o9xtiVhvTX3teY,"They refused to let me keep my account with saved item lists ect. Because I haven't bought or used money on them in 5 months... why isn't me scrolling and saving for birthdays, or searching items I need ect. also ""using"" my account while signed in?? That is ridiculous and now my email is attached to it without any way of using it to create a new one. I find that ridiculous.. and upsetting but will be looking for a different app. Also always loads same items over and over with different searches.",1,3,28.1.0.100,2024-02-15 02:23:51,,,28.1.0.100,0,en
7cb70b8d-4faa-4b79-ba85-20835f2df387,Beth,https://play-lh.googleusercontent.com/a-/ALV-UjXVRHlriPdXHCW7w2JzCfjYAWJmLIdvpB75B0o5KwmLOac,Don't get amazon/ kindle they are horrible and actually unsaved three of my books... -0/10 don't recommend,1,0,20.20.0.100,2024-01-26 17:36:14,,,20.20.0.100,0,en
72630278-4e95-4f23-8e3a-22dd68fdaa79,Jacqueline Ortiz,https://play-lh.googleusercontent.com/a/ACg8ocIVkTel4m2iHNcgff3fOVVrn3nBdTjqq8PGZjbBjtmS=mo,2024 and I love it I could see lots of items and order too easy to use 🥰❤️,5,0,28.3.0.100,2024-02-15 20:28:37,,,28.3.0.100,2,en
5b194228-d3c9-43ff-98cc-e37b4c78969d,Lee “Clempot29” Vold,https://play-lh.googleusercontent.com/a/ACg8ocJYzlWxCM6AlsoD2hDaKl9GyRZtiBspK-LbeXo1cx0v=mo,only sad thing is some of the products are not returnable. even though it's broken when it comes.,3,0,28.1.0.100,2024-01-20 14:13:35,,,28.1.0.100,1,en
87e0577f-f6cf-47d6-9abd-7b49e8718b88,Melissa P,https://play-lh.googleusercontent.com/a-/ALV-UjU9omYDIi-a6y5haskunlMUNu8Y_UoITesiMq3Pt1frjA,"This app just stays permanently on your phone. They removed the ""uninstall"" button and it's impossible it get it off !!! Scammers collecting data.",1,0,20.4.2.100,2024-02-03 07:58:34,,,20.4.2.100,0,en
3b83b98a-87cd-4130-8529-bd0d1b4b32c2,Michael Cruz,https://play-lh.googleusercontent.com/a-/ALV-UjVgCk6BW6Ufa_h7OAxAUf3OIj4qUwiuFyf49dPBdWPWoFA,most of the item you need is here!!!,5,0,,2024-01-21 01:06:59,,,,2,en
f1b922ef-a587-46bf-9428-06cccf298245,Miguel Salazar,https://play-lh.googleusercontent.com/a-/ALV-UjXLQDw6dD_Zt9S8uwNkxib3APMMqyxCgOqONsLDY9RL7A,"I love it, just wish I could sort through more items, and sort through amazon warehouse for food like you used to be able to a couple months ago.",3,1,28.2.2.100,2024-02-03 21:40:02,,,28.2.2.100,1,en
2bb3bd4a-1dc5-4733-999d-d5908d614a42,kitty Scott,https://play-lh.googleusercontent.com/a/ACg8ocIyianKkgNcRRSyoI7K6g1IQiyYA2vxnqDwbUxrr7ig=mo,The newest update has given me nothing but trouble since it was downloaded,3,0,28.1.0.100,2024-01-22 13:34:33,,,28.1.0.100,1,en
910a4150-e738-4880-b513-61caeb3c93f3,Mexican AKU,https://play-lh.googleusercontent.com/a/ACg8ocL00LhECB5jOCQVTKRENu6yVd29ehtgMzFGIxjbvJIe=mo,My Samsung 23 won't download to my phone!! Please fix this issue!!!,3,0,26.23.2.100,2024-02-08 17:41:04,,,26.23.2.100,1,en
ebba2d85-b80d-439c-a082-9619036e92f9,Rick Dondrea,https://play-lh.googleusercontent.com/a/ACg8ocLrvYrMJ2babZqG8Yhx1WpvI0zjGK7e8R9f0X5GlcEi=mo,I would give it 5 stars if it wasn't for the search engine has no brains. I asked for a wire brush cover & I get light covers and wire brushes 🙄,3,0,28.3.0.100,2024-02-19 19:12:28,,,28.3.0.100,1,en
0139421f-453a-4ac8-a39c-fb01891fa4e6,Melinda M,https://play-lh.googleusercontent.com/a-/ALV-UjW8A-c90v0MjjhrLrQqItQP3yHnp8AEQkV52npjc_rUUg,"Would be nice to be able to add items to a list from the cart or save for later items. It's a lot easier to add to the cart than it is to add to a list, so I usually add items to my cart, then add them to my lists.",3,0,28.3.0.100,2024-02-09 09:41:42,,,28.3.0.100,1,en
b7f17928-4c2f-4c70-b48c-2d14384e6375,Keithson Cruickshank,https://play-lh.googleusercontent.com/a-/ALV-UjWs-hAwD6uVSV7W51erJLe4Kt-MtT5Ro9LBM2_X9RHFwRQ,A real great shopping experience,5,0,28.1.0.100,2024-01-21 10:34:06,,,28.1.0.100,2,en
caa407cc-3944-4295-8c6b-69f91db86c41,Dawn Harriman,https://play-lh.googleusercontent.com/a-/ALV-UjUXB8SiJsdMbY6_aSiateSSiOshCMKtc3BBqQ2fhvf9Dw,Amazon is my home away from home.,5,0,28.1.0.100,2024-01-26 22:19:21,,,28.1.0.100,2,en
