level_0,index,Unnamed: 0,reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language
14203,20127,20127,f4bead8e-94f2-4257-b439-12e0e65dda24,Honestly the app barely works for me anymore. Just looks like it's constantly trying to load. Tried everything to help and make it work but it's not. Pain just before Christmas too when so much I want to buy!,2,0,24.21.4.100,2022-11-23 18:48:43,,,24.21.4.100,0,208,en
15649,22037,22037,c9890ce3-e71b-4ff5-9c94-d0fa40543057,Only one item came too late ever,4,0,,2022-08-30 13:08:38,,,,2,32,en
10376,15319,15319,40bd9104-19cb-4448-81f2-531a202b1b8e,like a quicker way to add people to my won't page,4,0,,2023-07-07 10:57:56,,,,2,49,en
8445,12639,12639,b37b20a5-d46f-4df3-a0f5-86a59259b141,I dont understand this shipping tracking why does it get an hour away from me then go 3-5 hours away from me to deliver my package,2,1,26.19.4.100,2023-10-07 13:39:06,,,26.19.4.100,0,130,en
16083,22814,22814,4f2d297c-6a76-434e-b06f-65a1152da19b,"Decent app, but a dark mode is way overdue.",3,0,24.12.6.100,2022-07-28 07:35:31,,,24.12.6.100,1,43,en
5128,7549,7549,7f447d6c-7587-495c-9efb-5cfade7f320c,with all the modern technology packages still that delivered to the wrong home why?,3,0,26.21.0.100,2023-11-15 22:39:17,,,26.21.0.100,1,83,en
15355,21639,21639,9751b895-b7b1-4b1c-aa1a-cd06e5480d2c,I signed up and payed my membership and I cannot play any movies,2,0,24.16.2.100,2022-09-14 19:54:44,,,24.16.2.100,0,64,en
1046,1581,1581,a4b0d939-0f0b-4a3a-af1f-bebe69e22dee,Uninstalling as I didn't agree to have Amazon hijack my context menu in android. Really dubious decision with everyone involved. Sickening overreach.,1,1,26.23.4.100,2023-12-28 15:37:34,,,26.23.4.100,0,149,en
7633,11166,11166,4b17ef92-c301-4021-afba-e07270231b92,"The best online stores, never disappoint me. Thank you Amazon.",5,0,26.20.0.100,2023-10-29 03:41:57,,,26.20.0.100,2,62,en
17060,24350,24350,fb6ed2ed-1a0b-41dd-8f4d-3af119961bd2,What's the point in paying for prime when it guarantees 2 day shipping at check out but then 10 minutes later you get am email saying it's going to be over a week? I understand shipping delays but I shouldn't be charged for something I'm not getting.,3,0,22.2.0.100,2022-05-31 16:55:35,,,22.2.0.100,1,250,en
9339,13987,13987,2f7c1564-c04c-4690-8d21-52d26db5a1e6,Fair at best can get almost same discounts from the companies themselves,2,0,26.12.0.100,2023-08-25 23:48:31,,,26.12.0.100,0,72,en
8048,11914,11914,61a5d2a6-3581-468e-8409-fbe46184d623,Helpful as my family is spread out.,5,0,26.19.4.100,2023-10-17 15:04:42,,,26.19.4.100,2,35,en
7492,10894,10894,4318111f-2d48-4bde-b059-7d1730ff21e5,"Comments only about the app: pretty slow at times, and it regularly closes itself for no reason, losing my place in what I was looking at - and I can't go back easily. I've not made several purchases because of the app.",3,2,26.21.0.100,2023-11-02 05:12:50,,,26.21.0.100,1,219,en
7706,11287,11287,304bff09-bdbb-4a65-a686-dea3c2b2249c,easy-to-use and easy to return.,5,0,26.20.0.100,2023-10-27 03:11:40,,,26.20.0.100,2,31,en
13826,19627,19627,0d360dfb-6f86-4209-a8b0-7afcfaad18ee,"I speak very little Spanish, yet information on my Amazon app is consistently in Spanish. What gives?",3,0,24.22.0.100,2022-12-14 02:10:03,,,24.22.0.100,1,101,en
14369,20332,20332,a8620d38-7218-4627-9d04-3fe3f7c1b214,"when I wanna log in it just doesn't work at all,like it says I didn't order stuff and so on , and when I logged out, I couldn't even open the app amymore",2,0,24.21.0.100,2022-11-14 16:01:12,,,24.21.0.100,0,153,en
13239,18863,18863,20a9f078-7771-4789-a96c-c3c5f29f1c86,"App keeps saying go to the main website ""oh no something went wrong""",2,0,26.1.2.100,2023-01-19 16:32:23,,,26.1.2.100,0,68,en
878,1337,1337,13b40e7c-573c-4950-9fcf-fec842cfe955,Amazon now force search options into other apps. My Google search option has been hidden in chrome and first choice for anything is always to buy it from amazon. I wonder what else they're now hacking in the system code.,1,0,26.23.4.100,2023-12-30 06:24:29,,,26.23.4.100,0,220,en
7238,10551,10551,833f0d91-2477-4ecc-9692-eeac88a5f6ec,I usually love this app and I have relied on it for years but this most recent update keeps crashing the app to where I can't even scroll down on a product without it completely glitching and asking me to close the app 4 to 5 times a screen.,4,3,26.21.0.100,2023-11-04 12:33:59,,,26.21.0.100,2,241,en
11196,16290,16290,40fcd3f1-a62b-4451-8f6d-da3fca35b27f,Latest app change made it work worst than it did before. The main screen has the search on the bottom instead of the top making it look hideous. This change needs to go back to the top or provide the user to change it with a settings function. This is a very bad change. Please put it back or allow us to change it ourselves with a settings function. You dropped from a 4 out of 5 stars to a 2 out of 5 stars.,3,13,26.12.0.100,2023-06-08 03:11:51,,,26.12.0.100,1,409,en
5909,8825,8825,888f6976-a2d7-4bf0-b7e4-4bfd2e3cd072,Why is this app suddenly saying that it's not supported on tablets? This never happened to me before.,3,0,26.21.0.100,2023-11-07 17:44:07,,,26.21.0.100,1,101,en
1033,1565,1565,4cd771c3-e1e8-48ff-8cc1-1edcc993765b,"There was a time when this app was very streamlined & efficient. It's now a convoluted, bloated, inefficient mess. Products, settings & info once easy to find now buried beneath a bunch of nonsense. Because of this, a person can spend HOURS wading through endless bs when on a mission to purchase a few items. The irony of this design is that it makes a person spend LESS $$ because they give up!! If I were an Amazon corporate boss this would be addressed immediately.",1,24,26.23.4.100,2023-12-28 17:18:38,,,26.23.4.100,0,469,en
8434,12625,12625,41f68b63-d23e-42bc-a6ff-d38f90ecca2a,Excellent. Always arrives when or before it's scheduled.,5,0,26.19.4.100,2023-10-07 17:29:12,,,26.19.4.100,2,56,en
17261,24692,24692,12a833bb-393d-40da-a706-c75f949012ba,99.9% of the time everything arrives as promised. And when it doesn't. They are quick to resolve the issue. I just love Amazon,4,0,24.9.0.100,2022-05-18 21:32:58,,,24.9.0.100,2,126,en
13983,19835,19835,db2ef823-bd57-424d-9420-639e5a3a90df,"Having trouble Do not want app, just want to search in browser",2,0,24.7.0.100,2022-12-05 23:09:52,,,24.7.0.100,0,62,en
11021,16099,16099,a6e1a518-c4ca-44cb-9c7d-9285a30acad0,Account and menu options haven't been working for about a month. Very difficult to use,2,0,26.12.0.100,2023-06-11 22:24:50,,,26.12.0.100,0,86,en
2567,3732,3732,00eb13ca-9696-484d-814d-10b2bac0db8f,I've never had a problem with Amazon up untill nearly Christmas where they get busy witch it very understandable but it would be Nice if we were told before the day and time of the delivery instead of waiting till the last minute to be told that we're sorry that your delivery is late. Please sort this out as It would be Nice to be told before hand,3,0,,2023-12-12 04:03:59,,,,1,349,en
7814,11480,11480,252d8d43-804d-415a-85b8-5d9d211cd858,I love Amazon shopping. I've been very pleased with my purchases.,5,0,26.19.4.100,2023-10-24 05:33:07,,,26.19.4.100,2,65,en
16550,23514,23514,bc3b1c38-aae8-4762-a6be-c757ba303bc7,I gave 3 stars cause with my orders i recieved 3 gift cards for $30 each that had a qr cube on them i scanned them sent the screenshot of the reviews to the link on the card and still have not got my amount added to my account and its been over a week,3,1,24.12.6.100,2022-06-25 16:15:23,,,24.12.6.100,1,251,en
8008,11848,11848,bf1006a6-2917-4b8c-81fe-02e2218c25cc,I can't download invoices anymore.,3,0,26.19.4.100,2023-10-18 11:40:48,,,26.19.4.100,1,34,en
9463,14142,14142,726fbcfc-291e-46a4-a13b-72f049470140,Keeps sending me notifications advertising things which I don't want and doesn't have the option to turn off this category in the system settings.,2,0,,2023-08-20 06:24:03,,,,0,146,en
6415,9525,9525,c0cb943f-dd08-4db8-92d7-7f00605b0ba1,"Last couple weeks it freezes constantly, page jumps or reverts to prior searches... Super annoying! There is no update pending on the Google Play site so please- make one.",3,0,26.21.0.100,2023-11-06 17:10:43,,,26.21.0.100,1,171,en
4608,6719,6719,c843cd66-a0b6-4f7b-8169-5ecc79cc7b1b,Way too many annoying notifications about irrelevant sales.,1,3,26.22.0.100,2023-11-20 18:55:42,,,26.22.0.100,0,59,en
9011,13563,13563,7b3c136e-06df-4ec7-8603-6d58f66b4fcf,"One of the worst functioning apps is somehow made by one of the wealthiest corporations on the planet. You'd think with all that money they'd hire a programmer or two. Unresponsive and slow, buttons simply do not work, too busy loading ads and pictures for things I didn't ask for, don't need, and don't want. Lists can't be added to based on the apps whim one second, can the next.",2,3,26.16.0.100,2023-09-15 14:53:11,,,26.16.0.100,0,382,en
6108,9108,9108,41000f24-d9b1-4499-ba94-cc0463ffe96c,App keeps freezing and then crashes,1,0,26.21.0.100,2023-11-07 00:55:50,,,26.21.0.100,0,35,en
16698,23763,23763,6bb810de-a2d7-4808-b7d3-94a30c9feced,"Great app, minus one issue. You cannot buy ANYTHING in secret or discreetly if you have any family members etc on your account. We purchased some items that we wanted to keep secret and private from a member of our family, I archived the orders BUT, this only removes it from the order screen. Everyone still gets tracking and status notifications. There is no way to fix this according to Amazon service. Of course the family member saw the purchase and father's day suprise is wasted. Aggravating.",4,1,24.11.0.100,2022-06-17 17:00:28,,,24.11.0.100,2,499,en
2934,4261,4261,61a1a818-fbec-4221-9bcf-16109633c1f8,Really NOT a fan of a few of the new ordeals. Ex: (A) not being able to buy GC with Amazon GC credit. & (B) changing the amount to $35 to get free shipping without Prime! Biggest inconvenience honestly. So thanks.. 👋😎,1,2,26.22.0.100,2023-12-08 02:36:29,,,26.22.0.100,0,217,en
6847,10050,10050,303e3338-593c-4bae-a9a0-207a5ae03907,"Huge issue of screen getting stuck while browsing, started feeling it after the recent update and it's really annoying.",3,1,26.21.0.100,2023-11-06 00:08:53,,,26.21.0.100,1,119,en
7795,11454,11454,930ab104-0b66-435e-9e57-945ff07a64dc,This app deletes from my phone randomly,3,0,26.20.0.100,2023-10-24 15:52:05,,,26.20.0.100,1,39,en
15994,22659,22659,e5db4515-4db9-472a-9719-5a171159e41e,"There needs to be a way to delete multiple things off wishlists and have the default sorting to be low to high price. Besides that, everything is fine.",3,0,24.13.0.100,2022-08-03 23:05:13,,,24.13.0.100,1,151,en
9006,13556,13556,1b505f69-51e3-4afe-b720-6a79bf79d9df,"(2023/09/14). Filtering based on seller is not there anymore. (2023/09/16). Using web browser, Amazon page seems to have limited capability to filter the sellers (only one). Please re-enable proper filtering back to help your users. Thank you.",2,36,26.18.0.100,2023-09-15 23:34:33,,,26.18.0.100,0,243,en
3764,5477,5477,d445af26-3bb9-4588-9b73-16b6426b1e52,"always find what I need, great prices, especially when I can't get to town. these cat treats are the cats favorite, what a great deal.",5,1,26.22.0.100,2023-11-28 20:27:09,,,26.22.0.100,2,134,en
12871,18397,18397,fb9975c7-c3c5-4cc5-9755-a08056dd80c2,Un inspected 3 dimensions looks or not sure but it's okay.,4,0,26.1.2.100,2023-02-18 00:13:36,,,26.1.2.100,2,58,en
12742,18238,18238,18f79060-62cc-499e-9a7d-cd1636eb4616,"Unless you have it for prime TV. Do not get Amazon prime. It's useless for shipping these days. Seems Amazon never recovered from covid. I used to have prime and it was great, as someone who orders a lot from amazon fast free shipping was the only way to go, unfortunately those days are over, prime shipping in most cases takes LONGER, than non member free shipping. One in 10 orders doesn't even show up...",3,1,26.4.0.100,2023-02-26 21:03:23,,,26.4.0.100,1,408,en
2482,3621,3621,1c2f812b-0a1d-4db1-9401-ec00c2eeccdf,So poorly designed in terms of function that it's comedical the settings are a jumbled mess and doing anything in terms of modification to your account is often confusing guesswork,1,0,26.21.0.100,2023-12-12 23:08:32,,,26.21.0.100,0,180,en
13680,19443,19443,cd443774-e2ee-4efa-a4ff-3ee5200b00a9,"When trying to open the customer service chat, it won't let me talk to anyone because I've had a previous chat once before. It only lets me choose the option to exit the old chat and won't give any options for a new one. Very inconvenient and annoying.",2,0,24.22.0.100,2022-12-21 23:00:29,,,24.22.0.100,0,252,en
4093,5972,5972,4c228df4-7a53-4f3f-8f42-0cf7c874b2fb,Super slow and glitchy since the Nov update. Constantly crashes. Barely usable in most cases.,1,1,,2023-11-25 15:19:42,,,,0,93,en
10327,15260,15260,a723f382-0e7e-439b-aad7-af3a7085b91d,My Amazon order didn't come and is running late and I need it for a school play that's tommow 10 of July 2023 and it's in the morning and now I'm going to be the one left out so 2 stars 😡😡😡😡😡😡but it's really good 👍👍👍😀😀😀😀😀😁😁😁,2,2,26.13.6.100,2023-07-09 13:53:16,,,26.13.6.100,0,224,en
9417,14084,14084,412cce45-2c6d-444c-b502-918f0c78e9b2,I want to cancel my prime membership,2,0,,2023-08-22 06:56:23,,,,0,36,en
3033,4390,4390,182f6d19-c983-4c30-8e2a-355983f79d93,Poor experience. Always go for local alternative instead of multi tiered multi national. These guys can't resolve any issues.,1,0,26.22.0.100,2023-12-07 03:34:36,,,26.22.0.100,0,125,en
11597,16775,16775,f52645e6-98cb-4c4a-afc5-da1972ed573d,"I dont like how the amazon packages are so close to the fence, the packages are so easy to be stolen within an hour, my package could of been stolen since me and my family left to a family party Try putting the packages closer to the front door",2,1,,2023-05-18 19:31:29,,,,0,244,en
14974,21118,21118,18d36183-0725-4b32-989b-38eb52e9b8df,"Nice and easy to use upto now But since the recent update I have to go searching to find my orders, I used to be on your shopping basket, please put it back to where it was Amazon.",4,0,24.18.0.100,2022-10-08 05:24:35,,,24.18.0.100,2,180,en
4390,6393,6393,63c1bea7-27b6-48ab-ac72-de1a52324d96,"I love shopping on Amazon. I buy quite obscure things, and I find it rarely let's me down. Additionally... the delivery is so quick, often same or next day. Regarding the ecological side of things, I don't use my card for dozens of individual trips. I'm hooked!",5,7,26.22.0.100,2023-11-22 23:20:59,,,26.22.0.100,2,261,en
14323,20275,20275,4079f04a-0f5c-47c6-b5c1-94dd925f750e,I find a lot of great stuff on Amazon and have been using them for many years but their payment system is ridiculous. It all comes at different times and is hard to keep track of what's been paid for. They rashly need to fix this,2,0,24.21.4.100,2022-11-17 11:33:08,,,24.21.4.100,0,229,en
9053,13619,13619,1654818a-5c37-459a-b856-7bb12e2c6564,"I retract my earlier review. Thank you, Amazon. This is what I've always loved about your site, once I am able to get hold of someone, you always act quickly, efficiently & are very helpful. Just wish app wasn't so complicate. I used to love this app, but for some reason, it has now changed my country to the UK, and I cannot change it back to the USA or have access to my account or customer service. What am I paying all these high premiums for?",4,0,,2023-09-12 17:41:07,,,,2,448,en
10112,14977,14977,8ad6ea1c-73b9-44d7-be66-586dd44abdaa,"Amazon is a good place to find decent deals. It is NOT, however, a good company to get items delivered from because they will deliver them to your neighbors', your back porch, the next street over, etc, even when provided specific instructions; even when you write, call, and ""chat"" to complain over and over. Their drivers literally don't care and don't take the time to follow instructions. Oh, and you may also receive packages that someone has put their foot through the side of.",3,1,26.12.0.100,2023-07-18 15:30:03,,,26.12.0.100,1,483,en
13092,18681,18681,34651875-5002-426e-aba8-b4fcab5a0a52,Freezes and wont display My Orders without contant regreshing the page,3,0,,2023-01-30 20:47:04,,,,1,70,en
11068,16152,16152,d9e57c73-22f8-49bb-b4bf-1ba71f81938b,Move the search bar back to the top or else give us the option to choose where it is.,2,1,26.12.0.100,2023-06-11 02:42:30,,,26.12.0.100,0,85,en
10882,15943,15943,16cd5813-310d-4e52-819a-4a5d6c057bab,"Love this app, and usually don't mind the updates but this last one, I can't even get to my menu bar it doesn't pop up when I click it.. I have to search for my orders and for my wishlists.. it's really irritating please fix!!",3,0,26.12.0.100,2023-06-15 15:12:34,,,26.12.0.100,1,226,en
9049,13611,13611,ac4e15c3-d005-4110-be9f-cb14fdddad83,"The app is OK to use for the most part, however it glitches badly when you try and review your orders, which results in having to use the web site.",3,0,26.17.2.100,2023-09-13 06:15:43,,,26.17.2.100,1,147,en
4379,6377,6377,0b0da27d-ec4f-42f4-a874-ed0b0aab35f6,they do me really well so far everything I have gotten has been fast and in good shape and ordering is easy and fast,5,0,26.17.2.100,2023-11-23 02:29:36,,,26.17.2.100,2,116,en
15627,22004,22004,cc6e7714-0a4f-4b20-9c38-7417fee3ef33,"Mostly great, mostly. No dark mode, can't edit shortcuts, won't support smiles charities unless u enable notifications... But so convenient",4,1,24.15.2.100,2022-09-01 16:49:01,,,24.15.2.100,2,139,en
16419,23311,23311,6661f92a-b29d-4ca4-80de-8fb41c3bb299,honestly this company is great and if your patient and dig through all the pages you can find better deals on here then any where else there shipping is relatively good and if there's an issue with anything there really good at correcting it as long as you call them but that's the hard part though. that they need to work on making there customer service agents easier to contact because honesty it is a real pain in the a** and they need to teach them how to better relate and understand customers,4,2,24.12.6.100,2022-07-05 14:52:09,,,24.12.6.100,2,499,en
16191,22973,22973,06d9763d-93b6-42a5-9549-ae4391c385ab,Amazon has whatever I need and more,4,0,22.2.0.100,2022-07-20 22:53:37,,,22.2.0.100,2,35,en
16647,23684,23684,41a9311a-32f0-4b37-b647-0c06e6af0ea3,Wish it had more just plain doorbell options,3,0,22.7.0.100,2022-06-20 18:39:45,,,22.7.0.100,1,44,en
11617,16800,16800,407fe7a9-5d78-48bc-87a3-1651d717c3eb,Go back to the after way it was 4 months ago that would be great,3,2,26.9.0.100,2023-05-17 00:14:46,,,26.9.0.100,1,64,en
8549,12812,12812,1e8215c3-a729-421b-91ef-557e398d2101,very easy to shop with Amazon just a slight push of a finger.,5,0,26.19.4.100,2023-10-04 20:33:21,,,26.19.4.100,2,61,en
3857,5616,5616,5ad0bb36-eb17-4519-85cf-10e2cb09ec79,Do I have to say anything? it's the go to ordering thingy!,5,0,26.22.0.100,2023-11-27 21:26:23,,,26.22.0.100,2,58,en
4124,6010,6010,65dc8301-ff58-4d34-8d99-077e36008ff2,The only problem I don't like about Amazon is it takes you have to wait forever for your refund and customer service claims they can't do anything about it,4,0,26.22.0.100,2023-11-25 11:20:50,,,26.22.0.100,2,155,en
2212,3241,3241,6400de2d-b31a-46d2-8f9f-9a7c8500793e,"I love it, there is a lot of variety, the prices are fair and the delivery is fast.",5,0,26.23.0.100,2023-12-15 13:09:54,,,26.23.0.100,2,83,en
12313,17689,17689,cef05b49-0987-4a82-8af8-c6e5f1f88ce9,"A company of your size should have a decent app, not this pile of bugs.",2,0,26.6.2.100,2023-03-29 11:03:43,,,26.6.2.100,0,71,en
5610,8360,8360,cf43428f-c111-4ca1-b619-b7fc182e3780,"Every time I order something anymore it's late. The app itself is slow/buggy, Amazon has really gone down hill and is barely worth using anymore",1,1,26.21.0.100,2023-11-10 15:35:24,,,26.21.0.100,0,144,en
16211,23000,23000,4e611014-5f25-468e-8472-83132aa7c7ad,shipping is longer than it was even with prime,3,1,24.12.6.100,2022-07-19 20:36:12,,,24.12.6.100,1,46,en
15642,22025,22025,b7a5753d-2780-4618-a77b-c951bf8e80bc,I JUST WANT SOME CHIPSS WHY ARE THEY SO EXPENSIVE LIKE 17+ dollars,3,0,,2022-08-31 13:13:28,,,,1,66,en
14232,20162,20162,c92d72d4-944b-4681-9cd3-5ee837f1305d,"Worst update for an app that I had no issues with previously! If I try to click on the usual tabs to view my orders or just any tab to go to another area, I get a sad looking dog and a ""We're sorry! Caption no matter how many times I follow the suggestion to go to the home page! Pretty disappointing for a trillion dollar company that should be nearly perfect at least on their site.",2,2,24.21.4.100,2022-11-22 02:00:32,,,24.21.4.100,0,384,en
9598,14307,14307,d546ea51-667f-4403-a538-66123f1596e4,Constantly changing. The biggest frustration is the search bar at the bottom of the app.,2,0,26.15.2.100,2023-08-13 09:21:05,,,26.15.2.100,0,88,en
15837,22386,22386,1e04fe1c-7556-4263-baee-7b17313a154e,"7xorn67y Oj,np7 cut b cycles kmmm",4,0,24.14.0.100,2022-08-12 22:20:07,,,24.14.0.100,2,33,en
13496,19209,19209,dcd1d246-92b6-4ed2-9c36-3445a87cfffc,"Search is pretty useless. Please implement exact-word search, options like -exclude, and boolean search.",3,0,24.22.0.100,2023-01-02 20:10:41,,,24.22.0.100,1,104,en
1899,2805,2805,a83794a9-9a99-4fe1-b924-ec3f76ed42b9,"honestly, it's good & not so good. I think about it, order it, done-good. but there are times when I could have done without. overall so good, convenient, good prices, great return policy, hope that never changes. Thank you Amazon & Merry Christmas",5,1,26.23.0.100,2023-12-18 18:27:27,,,26.23.0.100,2,248,en
3988,5811,5811,1255a2c2-d34f-4993-801d-3b107efdfcb1,Vary slow service every time I order its takes a whole month,1,0,26.22.0.100,2023-11-26 17:33:50,,,26.22.0.100,0,60,en
17260,24689,24689,5a4f1bf5-278d-4bf7-a447-60f43b9a3d2c,Alright.signing in on a new device needs to be much easier !!!,3,0,24.9.0.100,2022-05-19 02:22:54,,,24.9.0.100,1,62,en
7223,10529,10529,7f765b1a-42b2-46ba-ab6f-3de0356fab02,"Used to work fine, but crashes a lot now",2,0,,2023-11-04 14:15:11,,,,0,40,en
10061,14914,14914,49cba432-7663-4733-9478-e4f3df131c05,I have no idea what's been going on with this app lately. It jams up my phone horribly on data and wifi just the same. I just Uninstalled to reinstall and see if that fixes things. I bought a HP Chromebook from Amazon. It won't download this app. It won't download Alexa either. Idk.. might be better to just go through the browser like it is with so many companies. Everyone having their own app is getting to be a chore to manage.,2,9,26.14.0.100,2023-07-21 00:19:38,,,26.14.0.100,0,432,en
8586,12876,12876,5ec10985-e652-4483-8b75-504977de25c0,"Really good app. I do plenty of shopping. However, the latest update did cause a few issues. I found that after the update, I had no wish lists, no orders, and no Kindle book until I realised that the country and currency had changed, and when I changed them to the right country, everything reappeared.",4,58,26.19.2.100,2023-10-03 16:38:33,,,26.19.2.100,2,303,en
924,1406,1406,a2e119ef-dadb-4f62-bae5-464e9c1ab3b3,I love Amazon! I'm sure most of you do too.,5,0,26.15.2.100,2023-12-29 17:00:24,,,26.15.2.100,2,43,en
14871,20986,20986,5af8d825-88da-42f5-bd18-c944ba306360,VERY GLITCHY!!! I hate this version... I've been a customer for far too many years and for the first time I'm so close to taking a break from Amazon and Amazon music because the apps are junk!,2,1,24.18.2.100,2022-10-14 08:16:28,,,24.18.2.100,0,192,en
12466,17894,17894,32b1b1ba-d245-4455-aa07-19744c191482,Quite possibly the best online marketplace there ever was. I mean what isn't there to love about @Amazon. I especially love @AmazonPrime,4,0,26.5.0.100,2023-03-18 20:49:02,,,26.5.0.100,2,136,en
8711,13105,13105,e8dc6db8-d896-48f6-af02-a66e773b1e59,The website is much better. This app was a waste of my time.,2,0,,2023-09-29 16:16:06,,,,0,60,en
7818,11490,11490,94cfdef6-9adb-450b-aab9-1bf48c3c9031,Decent app but impossible to purchase prime. It says update payment in Google play but I can't. So.....,3,0,26.20.0.100,2023-10-24 01:44:40,,,26.20.0.100,1,103,en
7126,10402,10402,d11035fa-dd97-4c2e-bfd6-4786ec8c876c,"After the most recent update, the application constantly freezes and crashes. Clearing the cache, and reinstalling did nothing. Also, is there a way to stop videos on the search results from auto playing, and a way to opt out the A/B testing?",2,3,26.21.0.100,2023-11-04 23:20:19,,,26.21.0.100,0,242,en
9281,13912,13912,4c12301d-562d-4f15-91f9-2e2b2248415f,I can't access my personal section. The section where I view my lists.,2,0,26.16.0.100,2023-08-29 22:05:46,,,26.16.0.100,0,70,en
13096,18686,18686,b10a656a-2bdd-49bd-b367-cd2a9049c790,I'm not getting 2 days shipping like I use to can we get discount on prime membership bcz I don't think I have reson to keep paying for prime if I'm not getting 2 days shipping,2,3,,2023-01-30 15:19:59,,,,0,176,en
811,1232,1232,aedb0faf-aa56-4d47-a38e-2f89b5d1e5e8,"variety of products for pets , people,house,car, garage etc great delivery people good delivery good refunds.",5,0,26.23.4.100,2023-12-30 20:20:33,,,26.23.4.100,2,109,en
17050,24331,24331,08e346b6-d64a-4e4e-8ff6-36ae19c24c18,I have returned an item said I was going to get A credit and it's been 3 months still have not,4,0,24.10.2.100,2022-05-31 22:27:42,,,24.10.2.100,2,94,en
14754,20827,20827,96cc07e6-76f5-4a27-8c2c-a63794ff69e6,Stable app with good features/options,4,0,24.19.0.100,2022-10-20 23:22:35,,,24.19.0.100,2,37,en
36,66,66,a7951e26-4eb5-4ced-ba23-bcbd32cf1175,Hit and Miss Sometimes it just doesn't work and is difficult to open on my phone,3,0,26.23.4.100,2024-01-08 12:49:22,,,26.23.4.100,1,80,en
13451,19153,19153,d2e60a81-1cff-4a14-a880-83d352509710,Wish there was a dark mode to scroll on the app at night,4,0,24.22.0.100,2023-01-05 22:51:13,,,24.22.0.100,2,56,en
5684,8469,8469,e0d7c0bb-3977-46c0-a54e-6a7f2399ccee,I'm always happy with the service,5,0,26.21.0.100,2023-11-09 19:38:57,,,26.21.0.100,2,33,en
4650,6782,6782,85a51c53-8899-4906-9626-f35e331c0016,I'm not going to give me a hard time returning money.,1,0,26.22.0.100,2023-11-20 11:56:59,,,26.22.0.100,0,53,en
7754,11380,11380,37ab2914-ce6c-488f-a8a2-e090467e49f2,"I place way too many orders per year. But, when the price is right, Prime it is.",5,0,26.20.0.100,2023-10-25 19:23:09,,,26.20.0.100,2,80,en
1530,2275,2275,35e5de5e-3dc3-47fa-b369-c751c70c4bee,"ace shopping & delivery! it sure beats the hassle of going into town, and queuing 😉",5,0,26.23.2.100,2023-12-22 15:03:15,,,26.23.2.100,2,83,en
11788,17012,17012,677c1800-87f1-4583-8867-c27a9c81ce66,"Loved it at first, I ordered a laptop from Walmart and a ear piercing kit from Amazon and I had to end up returning the both due to rust inside of the gun part and the laptop had to be returned due to a loose charging port so I would return both while going to town. I got my labels mixed up. I sent my laptop to Amazon by accident. I realized only a couple hrs later, contacted Amazon and been a year I'm still trying to get my laptop back. Always get contact Amazon in 72hrs it'll be resolved.no",3,0,26.9.0.100,2023-05-02 20:48:20,,,26.9.0.100,1,497,en
704,1071,1071,74b77e53-6d77-48c7-aa5e-97bafb01b201,I am very happy with the brother. I love it. That's what happened. I bought it again. Thank you guys. Keep the good work in happened a new year,5,0,26.23.4.100,2024-01-01 05:12:57,,,26.23.4.100,2,143,en
13679,19442,19442,d2a35688-b18f-4e86-b0fc-5fe784b54848,I ordered some stuff for Christmas the 2nd and it's giving me trouble👎,2,0,24.22.0.100,2022-12-21 23:17:27,,,24.22.0.100,0,70,en
8006,11846,11846,e5ed789f-34a0-4749-a3fb-1b6d0c321671,My experience has been good so far my friend have been shopping for me.,5,0,26.20.0.100,2023-10-18 11:54:04,,,26.20.0.100,2,71,en
16026,22720,22720,bc68c994-7ff2-48f8-9af2-b31af1d985e4,Good but everything can be so overpriced and bad quality.,3,0,24.13.0.100,2022-08-01 15:34:17,,,24.13.0.100,1,57,en
14265,20203,20203,8ff730c8-cef6-43ce-b5c5-b7720dccc71f,I have just started using it. Not sure yet,3,0,24.21.4.100,2022-11-20 07:41:26,,,24.21.4.100,1,42,en
7533,10977,10977,08590684-5f3a-4233-b8f0-2f4a9e7adedb,"I love this app, Amazon is the best online shopping store",5,0,26.21.0.100,2023-11-01 00:03:01,,,26.21.0.100,2,57,en
13599,19345,19345,0a570f3d-cd06-40af-819c-7dde1def6cce,Wish all orders were more accurate with delivery dates! 🙄,3,0,24.22.0.100,2022-12-27 15:19:03,,,24.22.0.100,1,57,en
14379,20342,20342,d688c0eb-6ffc-47a9-8738-871f09508f89,SLOOOWWWWW! It takes this app 15 seconds to respond to a command,3,0,24.21.0.100,2022-11-14 09:16:48,,,24.21.0.100,1,64,en
13984,19836,19836,951b8441-a3e5-45bc-9288-638f62989aca,Not bad. . . Would be nice if it stopped showing items to purchase that can't be delivered.,3,1,24.21.4.100,2022-12-05 21:34:48,,,24.21.4.100,1,91,en
15504,21844,21844,8f380d02-4f9c-4979-ac29-c7cb87afa227,Ok after looking in my settings to make it go back what it use to be on Orders I found nothing. Now I can't see stuff haven't delivered which means I have to scroll around. Not Shipped option still there at least but I prefer Not Delivered option. Also this need select multiple options,3,1,24.16.0.100,2022-09-06 11:32:40,,,24.16.0.100,1,286,en
